time,pm1s10,pm1s25,pm1e10,pm1e25
2025-02-12 20:45:27+00:00,,77.0,,
2025-02-12 20:46:28+00:00,,79.0,,
2025-02-12 20:47:30+00:00,,65.0,,
2025-02-12 21:13:03+00:00,,76.0,,
2025-02-12 21:14:07+00:00,,119.0,,
2025-02-12 21:15:09+00:00,,128.0,,
2025-02-12 21:16:10+00:00,,111.0,,
2025-02-12 21:17:12+00:00,,132.0,,
2025-02-12 21:18:13+00:00,,105.0,,
2025-02-12 21:19:14+00:00,,107.0,,
2025-02-12 21:20:16+00:00,,116.0,,
2025-02-12 21:21:16+00:00,,139.0,,
2025-02-12 21:22:17+00:00,,59.0,,
2025-02-12 21:23:19+00:00,,64.0,,
2025-02-12 21:24:20+00:00,,51.0,,
2025-02-12 22:03:42+00:00,,125.0,,
2025-02-12 22:05:45+00:00,,107.0,,
2025-02-12 22:07:48+00:00,,144.0,,
2025-02-12 22:08:49+00:00,,93.0,,
2025-02-12 22:09:51+00:00,,123.0,,
2025-02-12 22:10:51+00:00,,133.0,,
2025-02-12 22:11:52+00:00,,153.0,,
2025-02-12 22:12:54+00:00,,170.0,,
2025-02-12 22:15:14+00:00,,121.0,,
2025-02-12 22:18:17+00:00,,105.0,,
2025-02-12 22:19:19+00:00,,114.0,,
2025-02-12 22:20:20+00:00,,126.0,,
2025-02-12 22:21:22+00:00,,89.0,,
2025-02-12 22:22:23+00:00,,92.0,,
2025-02-12 22:24:26+00:00,,69.0,,
2025-02-12 22:25:28+00:00,,111.0,,
2025-02-12 22:26:29+00:00,,119.0,,
2025-02-12 22:27:30+00:00,,77.0,,
2025-02-12 22:28:32+00:00,,134.0,,
2025-02-12 22:29:33+00:00,,82.0,,
2025-02-12 22:30:35+00:00,,79.0,,
2025-02-12 22:31:36+00:00,,57.0,,
2025-02-12 22:37:45+00:00,,89.0,,
2025-02-12 22:38:46+00:00,,69.0,,
2025-02-12 22:39:48+00:00,,140.0,,
2025-02-12 22:40:49+00:00,,164.0,,
2025-02-12 22:41:51+00:00,,118.0,,
2025-02-12 22:42:51+00:00,,107.0,,
2025-02-12 22:44:10+00:00,,57.0,,
2025-02-12 22:54:17+00:00,,86.0,,
2025-02-12 22:56:20+00:00,,126.0,,
2025-02-12 22:57:21+00:00,,163.0,,
2025-02-12 22:58:23+00:00,,80.0,,
2025-02-12 22:59:24+00:00,,77.0,,
2025-02-12 23:00:25+00:00,,167.0,,
2025-02-12 23:01:27+00:00,,77.0,,
2025-02-12 23:02:28+00:00,,89.0,,
2025-02-12 23:03:30+00:00,,116.0,,
2025-02-12 23:04:31+00:00,,109.0,,
2025-02-12 23:05:33+00:00,,94.0,,
2025-02-12 23:06:34+00:00,,53.0,,
2025-02-12 23:07:36+00:00,,110.0,,
2025-02-12 23:08:37+00:00,,134.0,,
2025-02-12 23:10:40+00:00,,54.0,,
2025-02-12 23:15:47+00:00,,118.0,,
2025-02-12 23:16:49+00:00,,152.0,,
2025-02-12 23:17:50+00:00,,117.0,,
2025-02-12 23:18:50+00:00,,125.0,,
2025-02-12 23:21:54+00:00,,81.0,,
2025-02-12 23:22:55+00:00,,139.0,,
2025-02-12 23:23:56+00:00,,119.0,,
2025-02-12 23:24:57+00:00,,132.0,,
2025-02-12 23:25:59+00:00,,119.0,,
2025-02-12 23:27:00+00:00,,123.0,,
2025-02-12 23:28:02+00:00,,194.0,,
2025-02-12 23:30:12+00:00,,106.0,,
2025-02-12 23:31:14+00:00,,59.0,,
2025-02-12 23:39:24+00:00,,199.0,,
2025-02-12 23:40:25+00:00,,85.0,,
2025-02-12 23:41:27+00:00,,62.0,,
2025-02-12 23:44:31+00:00,,53.0,,
2025-02-12 23:45:33+00:00,,235.0,,
2025-02-12 23:46:34+00:00,,51.0,,
2025-02-13 00:08:02+00:00,,54.0,,
2025-02-13 00:09:03+00:00,,86.0,,
2025-02-13 00:10:05+00:00,,157.0,,
2025-02-13 00:11:06+00:00,,198.0,,
2025-02-13 00:12:08+00:00,,108.0,,
2025-02-13 00:27:30+00:00,,157.0,,
2025-02-13 00:28:32+00:00,,158.0,,
2025-02-13 00:29:33+00:00,,193.0,,
2025-02-13 00:30:35+00:00,,176.0,,
2025-02-13 00:31:36+00:00,,225.0,,
2025-02-13 00:32:38+00:00,,307.0,,
2025-02-13 00:33:39+00:00,,427.0,,
2025-02-13 00:34:41+00:00,,387.0,,
2025-02-13 00:35:42+00:00,,209.0,,
2025-02-13 00:36:43+00:00,,135.0,,
2025-02-13 00:37:45+00:00,,153.0,,
2025-02-13 00:38:46+00:00,,178.0,,
2025-02-13 00:39:48+00:00,,171.0,,
2025-02-13 00:40:49+00:00,,124.0,,
2025-02-13 00:41:51+00:00,,83.0,,
2025-02-13 00:43:52+00:00,,71.0,,
2025-02-13 00:44:54+00:00,,76.0,,
2025-02-13 00:45:55+00:00,,102.0,,
2025-02-13 00:46:55+00:00,,122.0,,
2025-02-13 00:48:58+00:00,,462.0,,
2025-02-13 00:50:00+00:00,,448.0,,
2025-02-13 00:51:01+00:00,,348.0,,
2025-02-13 00:52:02+00:00,,211.0,,
2025-02-13 00:53:04+00:00,,209.0,,
2025-02-13 00:54:05+00:00,,172.0,,
2025-02-13 04:58:59+00:00,,66.0,,
2025-02-13 17:42:37+00:00,,74.0,,
2025-02-13 17:43:38+00:00,,70.0,,
2025-02-13 17:44:39+00:00,,152.0,,
2025-02-13 17:45:39+00:00,,51.0,,
2025-02-13 17:47:40+00:00,,51.0,,
2025-02-13 17:49:41+00:00,,51.0,,
2025-02-13 17:57:59+00:00,,61.0,,
2025-02-13 18:01:02+00:00,,100.0,,
2025-02-13 18:02:02+00:00,,93.0,,
2025-02-13 18:03:04+00:00,,68.0,,
2025-02-13 18:04:05+00:00,,60.0,,
2025-02-13 18:05:07+00:00,,70.0,,
2025-02-13 18:06:08+00:00,,58.0,,
2025-02-13 18:08:10+00:00,,54.0,,
2025-02-13 18:09:11+00:00,,66.0,,
2025-02-13 18:13:16+00:00,,52.0,,
2025-02-13 18:14:17+00:00,,117.0,,
2025-02-13 18:15:18+00:00,,89.0,,
2025-02-13 18:16:20+00:00,,87.0,,
2025-02-13 18:53:40+00:00,,51.0,,
2025-02-13 19:27:39+00:00,,52.0,,
2025-02-13 19:35:50+00:00,,51.0,,
2025-02-13 19:39:55+00:00,,55.0,,
2025-02-13 20:07:38+00:00,,69.0,,
2025-02-13 20:08:39+00:00,,60.0,,
2025-02-13 20:09:41+00:00,,66.0,,
2025-02-13 20:10:42+00:00,,61.0,,
2025-02-13 20:12:45+00:00,,66.0,,
2025-02-13 20:14:10+00:00,,52.0,,
2025-02-13 21:11:24+00:00,,51.0,,
2025-02-13 21:42:06+00:00,,51.0,,
2025-02-13 22:02:32+00:00,,55.0,,
2025-02-13 22:03:33+00:00,,53.0,,
2025-02-13 22:04:35+00:00,,53.0,,
2025-02-13 22:06:38+00:00,,53.0,,
2025-02-13 22:09:42+00:00,,54.0,,
2025-02-13 22:10:43+00:00,,53.0,,
2025-02-13 22:11:45+00:00,,51.0,,
2025-02-13 22:12:46+00:00,,56.0,,
2025-02-13 22:14:49+00:00,,52.0,,
2025-02-13 22:18:54+00:00,,51.0,,
2025-02-13 22:21:58+00:00,,52.0,,
2025-02-13 22:36:21+00:00,,51.0,,
2025-02-13 22:40:26+00:00,,51.0,,
2025-02-13 22:44:32+00:00,,52.0,,
2025-02-13 22:45:34+00:00,,56.0,,
2025-02-13 22:48:38+00:00,,55.0,,
2025-02-13 22:49:39+00:00,,52.0,,
2025-02-13 23:17:16+00:00,,54.0,,
2025-02-13 23:18:17+00:00,,51.0,,
2025-02-14 01:17:54+00:00,,59.0,,
2025-02-14 01:19:57+00:00,,59.0,,
2025-02-14 01:20:58+00:00,,64.0,,
2025-02-14 01:23:01+00:00,,53.0,,
2025-02-14 01:24:03+00:00,,53.0,,
2025-02-14 01:25:04+00:00,,55.0,,
2025-02-14 01:26:06+00:00,,52.0,,
2025-02-14 01:27:07+00:00,,59.0,,
2025-02-14 01:29:16+00:00,,80.0,,
2025-02-14 01:30:18+00:00,,81.0,,
2025-02-14 01:31:19+00:00,,65.0,,
2025-02-14 01:32:21+00:00,,69.0,,
2025-02-14 01:33:22+00:00,,416.0,,
2025-02-14 01:34:24+00:00,,286.0,,
2025-02-14 01:35:25+00:00,,129.0,,
2025-02-14 01:36:26+00:00,,154.0,,
2025-02-14 01:37:28+00:00,,151.0,,
2025-02-14 01:38:29+00:00,,110.0,,
2025-02-14 01:39:31+00:00,,122.0,,
2025-02-14 01:40:32+00:00,,77.0,,
2025-02-14 01:41:34+00:00,,58.0,,
2025-02-14 01:43:36+00:00,,75.0,,
2025-02-14 01:44:38+00:00,,68.0,,
2025-02-14 01:45:39+00:00,,199.0,,
2025-02-14 01:46:41+00:00,,115.0,,
2025-02-14 01:47:42+00:00,,95.0,,
2025-02-14 01:48:44+00:00,,79.0,,
2025-02-14 01:49:45+00:00,,67.0,,
2025-02-14 01:50:47+00:00,,79.0,,
2025-02-14 01:51:48+00:00,,64.0,,
2025-02-14 01:52:49+00:00,,175.0,,
2025-02-14 01:53:51+00:00,,306.0,,
2025-02-14 01:54:52+00:00,,113.0,,
2025-02-14 01:55:53+00:00,,60.0,,
2025-02-14 01:57:55+00:00,,56.0,,
2025-02-14 02:01:00+00:00,,85.0,,
2025-02-14 02:02:01+00:00,,71.0,,
2025-02-14 02:04:04+00:00,,67.0,,
2025-02-14 02:05:05+00:00,,54.0,,
2025-02-14 02:06:07+00:00,,51.0,,
2025-02-14 02:08:09+00:00,,52.0,,
2025-02-14 02:09:10+00:00,,52.0,,
2025-02-14 02:10:11+00:00,,56.0,,
2025-02-14 02:11:13+00:00,,52.0,,
2025-02-14 02:12:13+00:00,,54.0,,
2025-02-14 02:13:18+00:00,,56.0,,
2025-02-14 02:15:20+00:00,,59.0,,
2025-02-14 02:16:21+00:00,,61.0,,
2025-02-14 02:17:23+00:00,,59.0,,
2025-02-14 02:19:26+00:00,,51.0,,
2025-02-14 02:20:27+00:00,,52.0,,
2025-02-14 02:21:29+00:00,,52.0,,
2025-02-14 02:22:30+00:00,,56.0,,
2025-02-14 02:23:31+00:00,,61.0,,
2025-02-14 02:25:34+00:00,,65.0,,
2025-02-14 02:26:36+00:00,,61.0,,
2025-02-14 02:27:37+00:00,,61.0,,
2025-02-14 02:28:39+00:00,,54.0,,
2025-02-14 02:29:40+00:00,,62.0,,
2025-02-14 02:30:41+00:00,,54.0,,
2025-02-14 02:31:43+00:00,,53.0,,
2025-02-14 02:33:46+00:00,,53.0,,
2025-02-14 02:34:47+00:00,,55.0,,
2025-02-14 02:35:49+00:00,,58.0,,
2025-02-14 02:36:50+00:00,,54.0,,
2025-02-14 02:37:52+00:00,,56.0,,
2025-02-14 02:38:53+00:00,,53.0,,
2025-02-14 02:42:57+00:00,,56.0,,
2025-02-14 02:43:59+00:00,,56.0,,
2025-02-14 02:45:00+00:00,,52.0,,
2025-02-14 02:46:02+00:00,,53.0,,
2025-02-14 02:47:03+00:00,,57.0,,
2025-02-14 02:48:05+00:00,,59.0,,
2025-02-14 02:50:08+00:00,,54.0,,
2025-02-14 02:51:09+00:00,,54.0,,
2025-02-14 02:52:10+00:00,,54.0,,
2025-02-14 02:54:10+00:00,,58.0,,
2025-02-14 02:55:11+00:00,,55.0,,
2025-02-14 02:56:11+00:00,,53.0,,
2025-02-14 03:02:24+00:00,,52.0,,
2025-02-14 03:03:25+00:00,,52.0,,
2025-02-14 03:05:28+00:00,,53.0,,
2025-02-14 03:06:29+00:00,,51.0,,
2025-02-14 03:07:31+00:00,,57.0,,
2025-02-14 03:08:32+00:00,,56.0,,
2025-02-14 03:09:34+00:00,,57.0,,
2025-02-14 03:10:35+00:00,,54.0,,
2025-02-14 03:11:37+00:00,,54.0,,
2025-02-14 03:12:38+00:00,,55.0,,
2025-02-14 03:14:41+00:00,,56.0,,
2025-02-14 03:15:42+00:00,,65.0,,
2025-02-14 03:16:44+00:00,,59.0,,
2025-02-14 03:17:45+00:00,,62.0,,
2025-02-14 03:18:47+00:00,,59.0,,
2025-02-14 03:19:48+00:00,,59.0,,
2025-02-14 03:20:49+00:00,,60.0,,
2025-02-14 03:21:51+00:00,,66.0,,
2025-02-14 03:22:52+00:00,,62.0,,
2025-02-14 03:23:54+00:00,,60.0,,
2025-02-14 03:24:55+00:00,,66.0,,
2025-02-14 03:25:57+00:00,,57.0,,
2025-02-14 03:26:58+00:00,,58.0,,
2025-02-14 03:28:00+00:00,,62.0,,
2025-02-14 03:29:01+00:00,,68.0,,
2025-02-14 03:30:02+00:00,,59.0,,
2025-02-14 03:31:04+00:00,,56.0,,
2025-02-14 03:32:05+00:00,,57.0,,
2025-02-14 03:33:07+00:00,,56.0,,
2025-02-14 03:34:08+00:00,,55.0,,
2025-02-14 03:35:10+00:00,,62.0,,
2025-02-14 03:36:10+00:00,,57.0,,
2025-02-14 03:37:11+00:00,,56.0,,
2025-02-14 03:39:14+00:00,,58.0,,
2025-02-14 03:40:14+00:00,,59.0,,
2025-02-14 03:42:17+00:00,,54.0,,
2025-02-14 03:43:21+00:00,,60.0,,
2025-02-14 03:44:21+00:00,,55.0,,
2025-02-14 03:45:23+00:00,,53.0,,
2025-02-14 03:46:24+00:00,,56.0,,
2025-02-14 03:47:26+00:00,,58.0,,
2025-02-14 03:48:27+00:00,,55.0,,
2025-02-14 03:49:29+00:00,,64.0,,
2025-02-14 03:50:30+00:00,,58.0,,
2025-02-14 03:51:31+00:00,,51.0,,
2025-02-14 03:52:33+00:00,,58.0,,
2025-02-14 03:53:34+00:00,,59.0,,
2025-02-14 03:54:36+00:00,,58.0,,
2025-02-14 03:55:37+00:00,,58.0,,
2025-02-14 03:57:40+00:00,,59.0,,
2025-02-14 03:59:43+00:00,,58.0,,
2025-02-14 04:00:44+00:00,,60.0,,
2025-02-14 04:01:46+00:00,,57.0,,
2025-02-14 04:02:47+00:00,,60.0,,
2025-02-14 04:03:49+00:00,,58.0,,
2025-02-14 04:04:50+00:00,,58.0,,
2025-02-14 04:05:52+00:00,,67.0,,
2025-02-14 04:06:53+00:00,,64.0,,
2025-02-14 04:07:54+00:00,,58.0,,
2025-02-14 04:08:55+00:00,,66.0,,
2025-02-14 04:09:56+00:00,,58.0,,
2025-02-14 04:10:58+00:00,,59.0,,
2025-02-14 04:11:59+00:00,,65.0,,
2025-02-14 04:14:02+00:00,,59.0,,
2025-02-14 04:15:03+00:00,,60.0,,
2025-02-14 04:17:06+00:00,,59.0,,
2025-02-14 04:18:08+00:00,,59.0,,
2025-02-14 04:19:09+00:00,,56.0,,
2025-02-14 04:20:09+00:00,,55.0,,
2025-02-14 04:21:11+00:00,,59.0,,
2025-02-14 04:22:12+00:00,,61.0,,
2025-02-14 04:23:14+00:00,,72.0,,
2025-02-14 04:24:14+00:00,,65.0,,
2025-02-14 04:25:15+00:00,,57.0,,
2025-02-14 04:27:18+00:00,,62.0,,
2025-02-14 04:28:23+00:00,,64.0,,
2025-02-14 04:29:23+00:00,,65.0,,
2025-02-14 04:31:26+00:00,,65.0,,
2025-02-14 04:32:28+00:00,,55.0,,
2025-02-14 04:33:29+00:00,,59.0,,
2025-02-14 04:34:31+00:00,,55.0,,
2025-02-14 04:36:34+00:00,,60.0,,
2025-02-14 04:37:35+00:00,,60.0,,
2025-02-14 04:38:36+00:00,,58.0,,
2025-02-14 04:40:39+00:00,,55.0,,
2025-02-14 04:41:41+00:00,,58.0,,
2025-02-14 04:42:42+00:00,,65.0,,
2025-02-14 04:44:45+00:00,,56.0,,
2025-02-14 04:45:46+00:00,,65.0,,
2025-02-14 04:46:48+00:00,,64.0,,
2025-02-14 04:47:49+00:00,,66.0,,
2025-02-14 04:48:51+00:00,,65.0,,
2025-02-14 04:49:52+00:00,,59.0,,
2025-02-14 04:50:54+00:00,,69.0,,
2025-02-14 04:51:54+00:00,,66.0,,
2025-02-14 04:53:57+00:00,,70.0,,
2025-02-14 04:54:58+00:00,,64.0,,
2025-02-14 04:56:00+00:00,,66.0,,
2025-02-14 04:57:01+00:00,,60.0,,
2025-02-14 04:58:02+00:00,,71.0,,
2025-02-14 04:59:04+00:00,,61.0,,
2025-02-14 05:00:05+00:00,,64.0,,
2025-02-14 05:01:07+00:00,,61.0,,
2025-02-14 05:02:08+00:00,,67.0,,
2025-02-14 05:03:10+00:00,,66.0,,
2025-02-14 05:04:10+00:00,,64.0,,
2025-02-14 05:05:11+00:00,,65.0,,
2025-02-14 05:06:13+00:00,,67.0,,
2025-02-14 05:07:14+00:00,,59.0,,
2025-02-14 05:08:14+00:00,,69.0,,
2025-02-14 05:09:16+00:00,,60.0,,
2025-02-14 05:10:17+00:00,,57.0,,
2025-02-14 05:11:19+00:00,,64.0,,
2025-02-14 05:12:20+00:00,,66.0,,
2025-02-14 05:13:24+00:00,,66.0,,
2025-02-14 05:14:24+00:00,,64.0,,
2025-02-14 05:15:26+00:00,,69.0,,
2025-02-14 05:16:27+00:00,,63.0,,
2025-02-14 05:17:29+00:00,,73.0,,
2025-02-14 05:18:30+00:00,,72.0,,
2025-02-14 05:19:31+00:00,,64.0,,
2025-02-14 05:20:33+00:00,,63.0,,
2025-02-14 05:21:34+00:00,,73.0,,
2025-02-14 05:22:36+00:00,,60.0,,
2025-02-14 05:23:37+00:00,,59.0,,
2025-02-14 05:24:39+00:00,,62.0,,
2025-02-14 05:25:40+00:00,,62.0,,
2025-02-14 05:26:42+00:00,,66.0,,
2025-02-14 05:27:43+00:00,,65.0,,
2025-02-14 05:28:44+00:00,,60.0,,
2025-02-14 05:29:46+00:00,,64.0,,
2025-02-14 05:30:47+00:00,,64.0,,
2025-02-14 05:31:49+00:00,,62.0,,
2025-02-14 05:32:50+00:00,,67.0,,
2025-02-14 05:33:52+00:00,,64.0,,
2025-02-14 05:34:53+00:00,,61.0,,
2025-02-14 05:35:54+00:00,,65.0,,
2025-02-14 05:36:56+00:00,,65.0,,
2025-02-14 05:37:57+00:00,,62.0,,
2025-02-14 05:38:59+00:00,,62.0,,
2025-02-14 05:40:00+00:00,,63.0,,
2025-02-14 05:41:02+00:00,,62.0,,
2025-02-14 05:42:03+00:00,,61.0,,
2025-02-14 05:43:05+00:00,,63.0,,
2025-02-14 05:44:06+00:00,,61.0,,
2025-02-14 05:45:07+00:00,,65.0,,
2025-02-14 05:47:10+00:00,,67.0,,
2025-02-14 05:48:11+00:00,,64.0,,
2025-02-14 05:49:12+00:00,,61.0,,
2025-02-14 05:50:13+00:00,,59.0,,
2025-02-14 05:52:15+00:00,,59.0,,
2025-02-14 05:53:16+00:00,,68.0,,
2025-02-14 05:54:18+00:00,,67.0,,
2025-02-14 05:55:19+00:00,,64.0,,
2025-02-14 05:56:21+00:00,,62.0,,
2025-02-14 05:57:22+00:00,,62.0,,
2025-02-14 05:58:26+00:00,,63.0,,
2025-02-14 05:59:26+00:00,,63.0,,
2025-02-14 06:00:27+00:00,,65.0,,
2025-02-14 06:01:27+00:00,,64.0,,
2025-02-14 06:02:28+00:00,,67.0,,
2025-02-14 06:03:30+00:00,,65.0,,
2025-02-14 06:04:31+00:00,,68.0,,
2025-02-14 06:05:32+00:00,,66.0,,
2025-02-14 06:06:34+00:00,,69.0,,
2025-02-14 06:07:35+00:00,,62.0,,
2025-02-14 06:08:37+00:00,,67.0,,
2025-02-14 06:09:38+00:00,,65.0,,
2025-02-14 06:10:40+00:00,,62.0,,
2025-02-14 06:11:41+00:00,,67.0,,
2025-02-14 06:12:43+00:00,,65.0,,
2025-02-14 06:13:44+00:00,,68.0,,
2025-02-14 06:14:45+00:00,,62.0,,
2025-02-14 06:15:47+00:00,,65.0,,
2025-02-14 06:16:48+00:00,,64.0,,
2025-02-14 06:17:50+00:00,,61.0,,
2025-02-14 06:18:51+00:00,,64.0,,
2025-02-14 06:19:53+00:00,,62.0,,
2025-02-14 06:20:54+00:00,,70.0,,
2025-02-14 06:21:55+00:00,,67.0,,
2025-02-14 06:22:56+00:00,,68.0,,
2025-02-14 06:23:57+00:00,,67.0,,
2025-02-14 06:27:01+00:00,,70.0,,
2025-02-14 06:28:03+00:00,,74.0,,
2025-02-14 06:29:04+00:00,,74.0,,
2025-02-14 06:30:06+00:00,,72.0,,
2025-02-14 06:31:07+00:00,,70.0,,
2025-02-14 06:32:07+00:00,,68.0,,
2025-02-14 06:34:10+00:00,,70.0,,
2025-02-14 06:35:12+00:00,,69.0,,
2025-02-14 06:36:12+00:00,,72.0,,
2025-02-14 06:37:13+00:00,,72.0,,
2025-02-14 06:38:15+00:00,,74.0,,
2025-02-14 06:39:16+00:00,,81.0,,
2025-02-14 06:41:18+00:00,,71.0,,
2025-02-14 06:42:19+00:00,,74.0,,
2025-02-14 06:43:26+00:00,,80.0,,
2025-02-14 06:44:27+00:00,,71.0,,
2025-02-14 06:45:29+00:00,,71.0,,
2025-02-14 06:47:31+00:00,,75.0,,
2025-02-14 06:48:33+00:00,,72.0,,
2025-02-14 06:49:34+00:00,,70.0,,
2025-02-14 06:50:36+00:00,,73.0,,
2025-02-14 06:51:37+00:00,,73.0,,
2025-02-14 06:52:39+00:00,,74.0,,
2025-02-14 06:53:40+00:00,,73.0,,
2025-02-14 06:54:42+00:00,,72.0,,
2025-02-14 06:55:43+00:00,,72.0,,
2025-02-14 06:56:44+00:00,,77.0,,
2025-02-14 06:57:46+00:00,,71.0,,
2025-02-14 06:58:47+00:00,,71.0,,
2025-02-14 06:59:49+00:00,,77.0,,
2025-02-14 07:00:50+00:00,,71.0,,
2025-02-14 07:01:52+00:00,,75.0,,
2025-02-14 07:03:55+00:00,,71.0,,
2025-02-14 07:04:55+00:00,,78.0,,
2025-02-14 07:09:00+00:00,,83.0,,
2025-02-14 07:10:02+00:00,,81.0,,
2025-02-14 07:11:03+00:00,,77.0,,
2025-02-14 07:12:05+00:00,,73.0,,
2025-02-14 07:13:06+00:00,,77.0,,
2025-02-14 07:14:08+00:00,,79.0,,
2025-02-14 07:15:09+00:00,,81.0,,
2025-02-14 07:16:09+00:00,,79.0,,
2025-02-14 07:17:11+00:00,,80.0,,
2025-02-14 07:18:12+00:00,,81.0,,
2025-02-14 07:20:14+00:00,,76.0,,
2025-02-14 07:21:15+00:00,,83.0,,
2025-02-14 07:22:17+00:00,,78.0,,
2025-02-14 07:23:18+00:00,,72.0,,
2025-02-14 07:24:19+00:00,,72.0,,
2025-02-14 07:26:22+00:00,,77.0,,
2025-02-14 07:27:24+00:00,,65.0,,
2025-02-14 07:29:29+00:00,,71.0,,
2025-02-14 07:30:31+00:00,,71.0,,
2025-02-14 07:32:34+00:00,,72.0,,
2025-02-14 07:33:35+00:00,,69.0,,
2025-02-14 07:34:36+00:00,,68.0,,
2025-02-14 07:35:38+00:00,,67.0,,
2025-02-14 07:36:39+00:00,,70.0,,
2025-02-14 07:37:41+00:00,,77.0,,
2025-02-14 07:38:42+00:00,,76.0,,
2025-02-14 07:39:44+00:00,,71.0,,
2025-02-14 07:40:45+00:00,,69.0,,
2025-02-14 07:41:47+00:00,,74.0,,
2025-02-14 07:42:48+00:00,,70.0,,
2025-02-14 07:43:49+00:00,,70.0,,
2025-02-14 07:44:51+00:00,,75.0,,
2025-02-14 07:45:52+00:00,,70.0,,
2025-02-14 07:46:54+00:00,,70.0,,
2025-02-14 07:48:57+00:00,,76.0,,
2025-02-14 07:51:00+00:00,,76.0,,
2025-02-14 07:52:01+00:00,,74.0,,
2025-02-14 07:53:02+00:00,,74.0,,
2025-02-14 07:54:04+00:00,,75.0,,
2025-02-14 07:55:05+00:00,,74.0,,
2025-02-14 07:56:07+00:00,,73.0,,
2025-02-14 07:57:08+00:00,,71.0,,
2025-02-14 07:58:10+00:00,,70.0,,
2025-02-14 07:59:11+00:00,,71.0,,
2025-02-14 08:00:11+00:00,,71.0,,
2025-02-14 08:01:13+00:00,,69.0,,
2025-02-14 08:02:14+00:00,,72.0,,
2025-02-14 08:03:16+00:00,,66.0,,
2025-02-14 08:04:16+00:00,,65.0,,
2025-02-14 08:05:17+00:00,,70.0,,
2025-02-14 08:06:19+00:00,,76.0,,
2025-02-14 08:07:20+00:00,,72.0,,
2025-02-14 08:08:21+00:00,,73.0,,
2025-02-14 08:09:23+00:00,,72.0,,
2025-02-14 08:10:24+00:00,,70.0,,
2025-02-14 08:12:27+00:00,,65.0,,
2025-02-14 08:13:29+00:00,,68.0,,
2025-02-14 08:16:33+00:00,,75.0,,
2025-02-14 08:18:36+00:00,,66.0,,
2025-02-14 08:19:37+00:00,,73.0,,
2025-02-14 08:20:39+00:00,,74.0,,
2025-02-14 08:21:40+00:00,,76.0,,
2025-02-14 08:22:42+00:00,,71.0,,
2025-02-14 08:24:44+00:00,,72.0,,
2025-02-14 08:25:46+00:00,,76.0,,
2025-02-14 08:26:47+00:00,,71.0,,
2025-02-14 08:27:49+00:00,,77.0,,
2025-02-14 08:28:50+00:00,,74.0,,
2025-02-14 08:29:52+00:00,,73.0,,
2025-02-14 08:31:55+00:00,,74.0,,
2025-02-14 08:32:55+00:00,,76.0,,
2025-02-14 08:34:58+00:00,,73.0,,
2025-02-14 08:35:59+00:00,,81.0,,
2025-02-14 08:37:00+00:00,,84.0,,
2025-02-14 08:38:02+00:00,,82.0,,
2025-02-14 08:39:03+00:00,,66.0,,
2025-02-14 08:40:05+00:00,,79.0,,
2025-02-14 08:41:06+00:00,,74.0,,
2025-02-14 08:42:08+00:00,,75.0,,
2025-02-14 08:43:09+00:00,,85.0,,
2025-02-14 08:44:10+00:00,,74.0,,
2025-02-14 08:45:11+00:00,,75.0,,
2025-02-14 08:46:12+00:00,,68.0,,
2025-02-14 08:48:14+00:00,,80.0,,
2025-02-14 08:49:15+00:00,,76.0,,
2025-02-14 08:50:17+00:00,,75.0,,
2025-02-14 08:52:20+00:00,,70.0,,
2025-02-14 08:54:22+00:00,,80.0,,
2025-02-14 08:55:24+00:00,,75.0,,
2025-02-14 08:56:25+00:00,,80.0,,
2025-02-14 08:57:27+00:00,,76.0,,
2025-02-14 08:59:32+00:00,,72.0,,
2025-02-14 09:00:34+00:00,,77.0,,
2025-02-14 09:01:35+00:00,,77.0,,
2025-02-14 09:03:36+00:00,,80.0,,
2025-02-14 09:04:36+00:00,,80.0,,
2025-02-14 09:05:37+00:00,,81.0,,
2025-02-14 09:06:37+00:00,,81.0,,
2025-02-14 09:07:38+00:00,,75.0,,
2025-02-14 09:08:39+00:00,,77.0,,
2025-02-14 09:12:44+00:00,,84.0,,
2025-02-14 09:13:46+00:00,,76.0,,
2025-02-14 09:14:47+00:00,,84.0,,
2025-02-14 09:15:49+00:00,,76.0,,
2025-02-14 09:17:52+00:00,,81.0,,
2025-02-14 09:18:53+00:00,,75.0,,
2025-02-14 09:19:55+00:00,,81.0,,
2025-02-14 09:20:56+00:00,,84.0,,
2025-02-14 09:21:56+00:00,,80.0,,
2025-02-14 09:22:58+00:00,,82.0,,
2025-02-14 09:23:59+00:00,,85.0,,
2025-02-14 09:25:00+00:00,,73.0,,
2025-02-14 09:26:02+00:00,,77.0,,
2025-02-14 09:27:03+00:00,,82.0,,
2025-02-14 09:28:05+00:00,,80.0,,
2025-02-14 09:30:08+00:00,,79.0,,
2025-02-14 09:31:09+00:00,,78.0,,
2025-02-14 09:32:09+00:00,,75.0,,
2025-02-14 09:33:11+00:00,,76.0,,
2025-02-14 09:34:12+00:00,,79.0,,
2025-02-14 09:35:14+00:00,,86.0,,
2025-02-14 09:36:14+00:00,,87.0,,
2025-02-14 09:37:15+00:00,,82.0,,
2025-02-14 09:38:17+00:00,,81.0,,
2025-02-14 09:39:18+00:00,,81.0,,
2025-02-14 09:40:20+00:00,,81.0,,
2025-02-14 09:42:22+00:00,,80.0,,
2025-02-14 09:44:34+00:00,,86.0,,
