"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Date (Local)","Year","Day In Year (Local)","Units of Measure","Exceptional Data Type","Nonreg Observation Count","Observation Count","Observation Percent","Nonreg Arithmetic Mean","Arithmetic Mean","Nonreg First Maximum Value","First Maximum Value","First Maximum Hour","AQI","Daily Criteria Indicator","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","1 HOUR","","2024-02-10","2024","041","Micrograms/cubic meter (LC)","None","","24","100.0000","","3.433333","","6","13",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2024-02-10","2024","041","Micrograms/cubic meter (25 C)","None","","1","100.0000","","5","","5","23","5","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","1 HOUR","","2024-02-10","2024","041","Micrograms/cubic meter (25 C)","None","","24","100.0000","","5.366667","","8.9","13",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2024-02-11","2024","042","Micrograms/cubic meter (25 C)","None","","1","100.0000","","12","","12","23","11","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","1 HOUR","","2024-02-11","2024","042","Micrograms/cubic meter (25 C)","None","","24","100.0000","","12.670833","","26.2","21",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","1 HOUR","","2024-02-11","2024","042","Micrograms/cubic meter (LC)","None","","24","100.0000","","6.366667","","11.3","18",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2024-02-11","2024","042","Micrograms/cubic meter (LC)","None","","1","100.0000","","6.3","","6.3","0","35","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2024-02-11","2024","042","Micrograms/cubic meter (LC)","None","","1","100.0000","","6.3","","6.3","0","35","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","85101","3","40.164576","-105.100856","WGS84","PM10 - LC","24 HOUR","","2024-02-12","2024","043","Micrograms/cubic meter (LC)","None","","1","100.0000","","17","","17","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","2","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2024-02-12","2024","043","Micrograms/cubic meter (25 C)","None","","1","100.0000","","21","","21","0","19","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","1","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2024-02-12","2024","043","Micrograms/cubic meter (LC)","None","","1","100.0000","","13.1","","13.1","0","58","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","1","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 Annual 2012","2024-02-12","2024","043","Micrograms/cubic meter (LC)","None","","1","100.0000","","13.1","","13.1","0","58","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68108","1","40.164576","-105.100856","WGS84","Average Ambient Pressure","24 HOUR","","2024-02-12","2024","043","Millimeters (mercury)","None","","1","100.0000","","632","","632","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68101","1","40.164576","-105.100856","WGS84","Sample Flow Rate- CV","24 HOUR","","2024-02-12","2024","043","Percent","None","","1","100.0000","","0.5","","0.5","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68102","1","40.164576","-105.100856","WGS84","Sample Volume","24 HOUR","","2024-02-12","2024","043","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68109","1","40.164576","-105.100856","WGS84","Elapsed Sample Time","24 HOUR","","2024-02-12","2024","043","Minutes","None","","1","100.0000","","1440","","1440","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","85101","2","40.164576","-105.100856","WGS84","PM10 - LC","24 HOUR","","2024-02-12","2024","043","Micrograms/cubic meter (LC)","None","","1","100.0000","","19","","19","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68105","1","40.164576","-105.100856","WGS84","Average Ambient Temperature","24 HOUR","","2024-02-12","2024","043","Degrees Centigrade","None","","1","100.0000","","1.4","","1.4","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","1 HOUR","","2024-02-12","2024","043","Micrograms/cubic meter (LC)","None","","24","100.0000","","9.520833","","21.1","23",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2024-02-12","2024","043","Micrograms/cubic meter (LC)","None","","1","100.0000","","9.5","","9.5","0","52","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2024-02-12","2024","043","Micrograms/cubic meter (LC)","None","","1","100.0000","","9.5","","9.5","0","52","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","1 HOUR","","2024-02-12","2024","043","Micrograms/cubic meter (25 C)","None","","24","100.0000","","22.5125","","35.9","14",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2024-02-12","2024","043","Micrograms/cubic meter (25 C)","None","","1","100.0000","","22","","22","23","20","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","3","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2024-02-12","2024","043","Micrograms/cubic meter (25 C)","None","","1","100.0000","","18","","18","0","17","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2024-02-13","2024","044","Micrograms/cubic meter (25 C)","None","","1","100.0000","","21","","21","23","19","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2024-02-13","2024","044","Micrograms/cubic meter (LC)","None","","1","100.0000","","10.2","","10.2","0","53","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","1 HOUR","","2024-02-13","2024","044","Micrograms/cubic meter (25 C)","None","","24","100.0000","","21.5","","31.6","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","1 HOUR","","2024-02-13","2024","044","Micrograms/cubic meter (LC)","None","","24","100.0000","","10.2","","22.5","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2024-02-13","2024","044","Micrograms/cubic meter (LC)","None","","1","100.0000","","10.2","","10.2","0","53","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2024-02-14","2024","045","Micrograms/cubic meter (25 C)","None","","1","100.0000","","16","","16","23","15","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","1 HOUR","","2024-02-14","2024","045","Micrograms/cubic meter (25 C)","None","","24","100.0000","","16.116667","","27.7","8",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","1 HOUR","","2024-02-14","2024","045","Micrograms/cubic meter (LC)","None","","24","100.0000","","5.5875","","7.7","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2024-02-14","2024","045","Micrograms/cubic meter (LC)","None","","1","100.0000","","5.5","","5.5","0","31","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2024-02-14","2024","045","Micrograms/cubic meter (LC)","None","","1","100.0000","","5.5","","5.5","0","31","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","1 HOUR","","2024-02-15","2024","046","Micrograms/cubic meter (LC)","None","","24","100.0000","","9.091667","","16.1","19",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","1","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2024-02-15","2024","046","Micrograms/cubic meter (LC)","None","","1","100.0000","","8.5","","8.5","0","47","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2024-02-15","2024","046","Micrograms/cubic meter (25 C)","None","","1","100.0000","","16","","16","23","15","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","1 HOUR","","2024-02-15","2024","046","Micrograms/cubic meter (25 C)","None","","24","100.0000","","16.445833","","29.8","19",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68109","1","40.164576","-105.100856","WGS84","Elapsed Sample Time","24 HOUR","","2024-02-15","2024","046","Minutes","None","","1","100.0000","","1440","","1440","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68102","1","40.164576","-105.100856","WGS84","Sample Volume","24 HOUR","","2024-02-15","2024","046","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68105","1","40.164576","-105.100856","WGS84","Average Ambient Temperature","24 HOUR","","2024-02-15","2024","046","Degrees Centigrade","None","","1","100.0000","","0.3","","0.3","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2024-02-15","2024","046","Micrograms/cubic meter (LC)","None","","1","100.0000","","9","","9","0","50","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","1","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 Annual 2012","2024-02-15","2024","046","Micrograms/cubic meter (LC)","None","","1","100.0000","","8.5","","8.5","0","47","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2024-02-15","2024","046","Micrograms/cubic meter (LC)","None","","1","100.0000","","9","","9","0","50","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68101","1","40.164576","-105.100856","WGS84","Sample Flow Rate- CV","24 HOUR","","2024-02-15","2024","046","Percent","None","","1","100.0000","","0.6","","0.6","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68108","1","40.164576","-105.100856","WGS84","Average Ambient Pressure","24 HOUR","","2024-02-15","2024","046","Millimeters (mercury)","None","","1","100.0000","","632","","632","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2024-02-16","2024","047","Micrograms/cubic meter (LC)","None","","1","100.0000","","5.2","","5.2","0","29","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2024-02-16","2024","047","Micrograms/cubic meter (LC)","None","","1","100.0000","","5.2","","5.2","0","29","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","1 HOUR","","2024-02-16","2024","047","Micrograms/cubic meter (LC)","None","","24","100.0000","","5.241667","","9.1","7",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","1 HOUR","","2024-02-16","2024","047","Micrograms/cubic meter (25 C)","None","","24","100.0000","","8.4375","","14.3","13",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2024-02-16","2024","047","Micrograms/cubic meter (25 C)","None","","1","100.0000","","8","","8","23","7","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","1 HOUR","","2024-02-17","2024","048","Micrograms/cubic meter (LC)","None","","24","100.0000","","6.9125","","13.5","22",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2024-02-17","2024","048","Micrograms/cubic meter (LC)","None","","1","100.0000","","6.9","","6.9","0","38","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2024-02-17","2024","048","Micrograms/cubic meter (LC)","None","","1","100.0000","","6.9","","6.9","0","38","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2024-02-17","2024","048","Micrograms/cubic meter (25 C)","None","","1","100.0000","","13","","13","23","12","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","1 HOUR","","2024-02-17","2024","048","Micrograms/cubic meter (25 C)","None","","24","100.0000","","13.425","","30.6","19",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","2","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2024-02-18","2024","049","Micrograms/cubic meter (25 C)","None","","1","100.0000","","13","","13","0","12","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","85101","3","40.164576","-105.100856","WGS84","PM10 - LC","24 HOUR","","2024-02-18","2024","049","Micrograms/cubic meter (LC)","None","","1","100.0000","","13","","13","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","1","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 Annual 2012","2024-02-18","2024","049","Micrograms/cubic meter (LC)","None","","1","100.0000","","6.4","","6.4","0","36","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68108","1","40.164576","-105.100856","WGS84","Average Ambient Pressure","24 HOUR","","2024-02-18","2024","049","Millimeters (mercury)","None","","1","100.0000","","631","","631","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68101","1","40.164576","-105.100856","WGS84","Sample Flow Rate- CV","24 HOUR","","2024-02-18","2024","049","Percent","None","","1","100.0000","","0.5","","0.5","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68105","1","40.164576","-105.100856","WGS84","Average Ambient Temperature","24 HOUR","","2024-02-18","2024","049","Degrees Centigrade","None","","1","100.0000","","1.4","","1.4","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68102","1","40.164576","-105.100856","WGS84","Sample Volume","24 HOUR","","2024-02-18","2024","049","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","68109","1","40.164576","-105.100856","WGS84","Elapsed Sample Time","24 HOUR","","2024-02-18","2024","049","Minutes","None","","1","100.0000","","1440","","1440","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","85101","2","40.164576","-105.100856","WGS84","PM10 - LC","24 HOUR","","2024-02-18","2024","049","Micrograms/cubic meter (LC)","None","","1","100.0000","","12","","12","0",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","1 HOUR","","2024-02-18","2024","049","Micrograms/cubic meter (LC)","None","","24","100.0000","","6.195833","","14.7","3",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2024-02-18","2024","049","Micrograms/cubic meter (LC)","None","","1","100.0000","","6.1","","6.1","0","34","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2024-02-18","2024","049","Micrograms/cubic meter (LC)","None","","1","100.0000","","6.1","","6.1","0","34","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2024-02-18","2024","049","Micrograms/cubic meter (25 C)","None","","1","100.0000","","18","","18","23","17","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","1 HOUR","","2024-02-18","2024","049","Micrograms/cubic meter (25 C)","None","","24","100.0000","","18.158333","","56","10",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","3","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2024-02-18","2024","049","Micrograms/cubic meter (25 C)","None","","1","100.0000","","14","","14","0","13","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","1","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2024-02-18","2024","049","Micrograms/cubic meter (LC)","None","","1","100.0000","","6.4","","6.4","0","36","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","1 HOUR","","2024-02-19","2024","050","Micrograms/cubic meter (LC)","None","","24","100.0000","","2.629167","","7.7","20",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","1 HOUR","","2024-02-19","2024","050","Micrograms/cubic meter (25 C)","None","","24","100.0000","","10.7125","","27.3","20",".","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2024-02-19","2024","050","Micrograms/cubic meter (25 C)","None","","1","100.0000","","10","","10","23","9","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2024-02-19","2024","050","Micrograms/cubic meter (LC)","None","","1","100.0000","","2.6","","2.6","0","14","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","88101","4","40.164576","-105.100856","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2024-02-19","2024","050","Micrograms/cubic meter (LC)","None","","1","100.0000","","2.6","","2.6","0","14","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
"08","013","0003","81102","4","40.164576","-105.100856","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2024-02-20","2024","051","Micrograms/cubic meter (25 C)","None","","1","100.0000","","14","","14","23","13","Y","","Colorado","Boulder","Longmont","LONGMONT - MUNICIPAL BLDG","350 KIMBARK ST.","Boulder, CO","AQS Data Mart"
